3327093733,-0.6000000000000001,"[[0, -2], [1, -2]]"
1778107717,-0.6000000000000001,"[[0, -2], [1, -2]]"
3465564565,-0.20000000000000007,"[[0, 2], [-1, 2]]"
2084524533,-0.20000000000000007,"[[0, 2], [-1, 2]]"
1390496093,-0.20000000000000007,"[[0, 2], [-1, 2]]"
3739614189,-0.6000000000000001,"[[1, -2], [2, -1]]"
1193663981,-0.6000000000000001,"[[1, -2], [2, -1]]"
4127087889,-0.4,"[[0, 3], [0, 2]]"
4290952385,-0.4,"[[0, 3], [0, 2]]"
4047547985,-0.4,"[[0, 3], [0, 2]]"
1043213861,-0.4,"[[-1, -1], [-1, 0]]"
1239028133,-0.4,"[[-1, -1], [-1, 0]]"
3158543805,-0.4,"[[-1, -1], [-1, 0]]"
968973033,-0.2,"[[1, 3], [0, 3]]"
4179017497,-0.2,"[[1, 3], [0, 3]]"
205916633,-0.2,"[[1, 3], [0, 3]]"
298599833,-0.8,"[[-2, 0], [-2, 1]]"
3829798089,-0.8,"[[-2, 0], [-2, 1]]"
2891146057,-0.8,"[[-2, 0], [-2, 1]]"
3094887173,-0.6,"[[2, 3], [1, 3]]"
98012837,-0.6,"[[2, 3], [1, 3]]"
622221965,-0.6,"[[2, 3], [1, 3]]"
3195135125,-0.6,"[[-1, -2], [-1, -1]]"
3241544213,-0.6,"[[-1, -2], [-1, -1]]"
1966873469,-0.6,"[[-1, -2], [-1, -1]]"
1878926129,-1.0,"[[3, 3], [2, 3]]"
1290199649,-1.0,"[[3, 3], [2, 3]]"
1418589537,-1.0,"[[3, 3], [2, 3]]"
1196528513,-0.8,"[[-2, -1], [-2, 0]]"
2842853425,-0.8,"[[-2, -1], [-2, 0]]"
3451674609,-0.8,"[[-2, -1], [-2, 0]]"
2476211917,0.0,"[[1, 1], [1, 0]]"
3473193517,0.0,"[[1, 1], [1, 0]]"
738151829,0.0,"[[1, 1], [1, 0]]"
2580835641,0.0,"[[0, -3], [0, -2]]"
2130787913,0.0,"[[0, -3], [0, -2]]"
2603868969,0.0,"[[0, -3], [0, -2]]"
3494194213,0.39999999999999997,"[[1, 0], [1, -1]]"
838999461,0.39999999999999997,"[[1, 0], [1, -1]]"
757812813,0.39999999999999997,"[[1, 0], [1, -1]]"
2276662545,0.19999999999999996,"[[0, -2], [1, -2]]"
2496282625,0.19999999999999996,"[[0, -2], [1, -2]]"
2725840109,0.19999999999999996,"[[0, -2], [1, -2]]"
2406229857,0.7999999999999999,"[[1, -1], [0, -2]]"
2165232817,0.7999999999999999,"[[1, -1], [0, -2]]"
2573437173,0.7999999999999999,"[[1, -1], [0, -2]]"
379161453,1.0,"[[-1, 0], [-1, 1]]"
2975559565,1.0,"[[-1, 0], [-1, 1]]"
3495736573,1.0,"[[-1, 0], [-1, 1]]"
790479501,-1.0,"[[0, -2], [0, -3]]"
1040786733,-1.0,"[[0, -2], [0, -3]]"
1989470553,-1.0,"[[0, -2], [0, -3]]"
1646190945,-1.1102230246251565e-16,"[[-1, -1], [-1, 0]]"
2006475825,-1.1102230246251565e-16,"[[-1, -1], [-1, 0]]"
3175389805,-1.1102230246251565e-16,"[[-1, -1], [-1, 0]]"
1710331309,1.4,"[[1, 2], [1, 1]]"
3344222861,1.4,"[[1, 2], [1, 1]]"
222371337,1.4,"[[1, 2], [1, 1]]"
1857636097,0.7999999999999999,"[[1, -2], [1, -1]]"
3873776785,0.7999999999999999,"[[1, -2], [1, -1]]"
2157049469,0.7999999999999999,"[[1, -2], [1, -1]]"
1446233677,0.0,"[[2, 3], [1, 2]]"
1792285741,0.0,"[[2, 3], [1, 2]]"
1532049549,0.0,"[[2, 3], [1, 2]]"
2944885897,0.0,"[[-1, -3], [-1, -2]]"
624230905,0.0,"[[-1, -3], [-1, -2]]"
3463761169,0.0,"[[-1, -3], [-1, -2]]"
2777823541,-0.2,"[[0, -3], [-1, -3]]"
3761943957,-0.2,"[[0, -3], [-1, -3]]"
1165251701,-0.2,"[[0, -3], [-1, -3]]"
92754853,-1.0,"[[-1, 1], [0, 1]]"
2346779237,-1.0,"[[-1, 1], [0, 1]]"
1836665605,-1.0,"[[-1, 1], [0, 1]]"
715051057,-0.8,"[[1, 1], [1, 0]]"
2270788417,-0.8,"[[1, 1], [1, 0]]"
2176541,-0.8,"[[1, 1], [1, 0]]"
551371717,-0.4,"[[-1, 0], [-1, 1]]"
928841509,-0.4,"[[-1, 0], [-1, 1]]"
2968361121,-0.4,"[[-1, 0], [-1, 1]]"
425265701,0.0,"[[2, 2], [1, 1]]"
3087971717,0.0,"[[2, 2], [1, 1]]"
371574021,0.0,"[[2, 2], [1, 1]]"
120320441,-0.8,"[[-2, 0], [-1, 0]]"
107648233,-0.8,"[[-2, 0], [-1, 0]]"
2198957121,-0.8,"[[-2, 0], [-1, 0]]"
4206787465,-1.0,"[[3, 2], [2, 2]]"
2675696345,-1.0,"[[3, 2], [2, 2]]"
3205312401,-1.0,"[[3, 2], [2, 2]]"
663518873,-1.0,"[[-1, 0], [0, 0]]"
2769831433,-1.0,"[[-1, 0], [0, 0]]"
4066514561,-1.0,"[[-1, 0], [0, 0]]"
486969929,-0.8,"[[1, 0], [0, -1]]"
1483183641,-0.8,"[[1, 0], [0, -1]]"
2689205489,-0.8,"[[1, 0], [0, -1]]"
252560293,-0.4,"[[-1, -2], [-1, -1]]"
2482484901,-0.4,"[[-1, -2], [-1, -1]]"
597702517,-0.4,"[[-1, -2], [-1, -1]]"
3733062657,-1.2000000000000002,"[[0, -1], [0, -2]]"
505896657,-1.2000000000000002,"[[0, -1], [0, -2]]"
34724201,-1.2000000000000002,"[[0, -1], [0, -2]]"
42649813,-0.8,"[[-1, -1], [-1, 0]]"
1126865141,-0.8,"[[-1, -1], [-1, 0]]"
1201052741,-0.8,"[[-1, -1], [-1, 0]]"
90553369,-1.0,"[[0, -2], [0, -3]]"
4091950665,-1.0,"[[0, -2], [0, -3]]"
4153612321,-1.0,"[[0, -2], [0, -3]]"
1214685173,-1.0,"[[1, -1], [1, 0]]"
3128391509,-1.0,"[[1, -1], [1, 0]]"
1011051285,-1.0,"[[1, -1], [1, 0]]"
4004430417,-0.6000000000000002,"[[2, 0], [1, -1]]"
3984672353,-0.6000000000000002,"[[2, 0], [1, -1]]"
96936693,-0.6000000000000002,"[[2, 0], [1, -1]]"
666802037,-0.4,"[[1, 0], [2, 0]]"
2002081813,-0.4,"[[1, 0], [2, 0]]"
327425637,-0.4,"[[1, 0], [2, 0]]"
463656101,-1.0,"[[1, -1], [1, -2]]"
3920837637,-1.0,"[[1, -1], [1, -2]]"
3994129493,-1.0,"[[1, -1], [1, -2]]"
2543053849,-1.0,"[[0, 0], [1, 0]]"
3510222153,-1.0,"[[0, 0], [1, 0]]"
3076194853,-1.0,"[[0, 0], [1, 0]]"
3317431913,-1.0,"[[1, -2], [0, -2]]"
4148186041,-1.0,"[[1, -2], [0, -2]]"
2379345653,-1.0,"[[1, -2], [0, -2]]"
3498011353,-1.0,"[[-1, 0], [0, 0]]"
4288639433,-1.0,"[[-1, 0], [0, 0]]"
2644788365,-1.0,"[[-1, 0], [0, 0]]"
3941959177,-1.0,"[[0, -2], [-1, -2]]"
48275929,-1.0,"[[0, -2], [-1, -2]]"
3482081021,-1.0,"[[0, -2], [-1, -2]]"
3270277913,-1.0,"[[-3, 0], [-2, 0]]"
717163145,-1.0,"[[-3, 0], [-2, 0]]"
3555477485,-1.0,"[[-3, 0], [-2, 0]]"
4139405501,-1.1102230246251565e-16,"[[0, 3], [0, 2]]"
1866211581,-1.1102230246251565e-16,"[[0, 3], [0, 2]]"
1735213629,-1.1102230246251565e-16,"[[0, 3], [0, 2]]"
931102261,-0.2,"[[1, 3], [0, 3]]"
472594933,-0.2,"[[1, 3], [0, 3]]"
2708404405,-0.2,"[[1, 3], [0, 3]]"
1780485169,-0.4,"[[2, 3], [1, 3]]"
4117406689,-0.4,"[[2, 3], [1, 3]]"
4008758409,-0.4,"[[2, 3], [1, 3]]"
4119978349,-2.2,"[[3, 3], [2, 3]]"
100237389,-2.2,"[[3, 3], [2, 3]]"
2462952413,-2.2,"[[3, 3], [2, 3]]"
2150864889,-1.8000000000000003,"[[2, 0], [2, -1]]"
1013264073,-1.8000000000000003,"[[2, 0], [2, -1]]"
3292512305,-1.8000000000000003,"[[2, 0], [2, -1]]"
940327965,-1.6,"[[3, 0], [2, 0]]"
3842660093,-1.6,"[[3, 0], [2, 0]]"
3780108013,-1.6,"[[3, 0], [2, 0]]"
4251512925,-1.4,"[[3, 1], [3, 0]]"
2482110013,-1.4,"[[3, 1], [3, 0]]"
2848011821,-1.4,"[[3, 1], [3, 0]]"
552837365,-2.1999999999999997,"[[3, 2], [3, 1]]"
392500597,-2.1999999999999997,"[[3, 2], [3, 1]]"
3346752021,-2.1999999999999997,"[[3, 2], [3, 1]]"
2836445573,-2.8,"[[1, 1], [0, 1]]"
1733232325,-2.8,"[[1, 1], [0, 1]]"
1093391669,-2.8,"[[1, 1], [0, 1]]"
4054475433,-2.5999999999999996,"[[0, 1], [-1, 1]]"
1819935257,-2.5999999999999996,"[[0, 1], [-1, 1]]"
3018495457,-2.5999999999999996,"[[0, 1], [-1, 1]]"
3551430717,-1.4,"[[2, 2], [1, 1]]"
214459165,-1.4,"[[2, 2], [1, 1]]"
2622300393,-1.4,"[[2, 2], [1, 1]]"
2219651773,-1.6,"[[2, 3], [2, 2]]"
4289683869,-1.6,"[[2, 3], [2, 2]]"
3210814665,-1.6,"[[2, 3], [2, 2]]"
3114840345,-1.4,"[[1, 1], [0, 1]]"
1570748201,-1.4,"[[1, 1], [0, 1]]"
1646448213,-1.4,"[[1, 1], [0, 1]]"
2613169213,-1.0,"[[2, 2], [1, 1]]"
72709469,-1.0,"[[2, 2], [1, 1]]"
4122888073,-1.0,"[[2, 2], [1, 1]]"
2900414685,-0.6000000000000002,"[[2, -1], [1, -1]]"
1163270173,-0.6000000000000002,"[[2, -1], [1, -1]]"
3134570361,-0.6000000000000002,"[[2, -1], [1, -1]]"
3006082993,-1.0,"[[1, -1], [1, -2]]"
3995098753,-1.0,"[[1, -1], [1, -2]]"
4217530937,-1.0,"[[1, -1], [1, -2]]"
1431778033,-1.4000000000000001,"[[1, -2], [0, -3]]"
2402679009,-1.4000000000000001,"[[1, -2], [0, -3]]"
2917918829,-1.4000000000000001,"[[1, -2], [0, -3]]"
89112541,-1.6,"[[0, -3], [-1, -3]]"
3686733629,-1.6,"[[0, -3], [-1, -3]]"
1297399097,-1.6,"[[0, -3], [-1, -3]]"
3355617365,-1.8,"[[-1, -3], [-2, -3]]"
4120494101,-1.8,"[[-1, -3], [-2, -3]]"
1245716957,-1.8,"[[-1, -3], [-2, -3]]"
2960605941,-1.0,"[[-2, -3], [-3, -3]]"
2558124629,-1.0,"[[-2, -3], [-3, -3]]"
1812029853,-1.0,"[[-2, -3], [-3, -3]]"
1004200405,-0.4,"[[0, 2], [-1, 2]]"
4041913205,-0.4,"[[0, 2], [-1, 2]]"
1441236629,-0.4,"[[0, 2], [-1, 2]]"
287680381,-1.0,"[[0, 3], [0, 2]]"
915402621,-1.0,"[[0, 3], [0, 2]]"
302710869,-1.0,"[[0, 3], [0, 2]]"
2947004733,-1.2000000000000002,"[[1, 3], [0, 3]]"
1954968541,-1.2000000000000002,"[[1, 3], [0, 3]]"
2961407253,-1.2000000000000002,"[[1, 3], [0, 3]]"
3582112829,-1.2000000000000002,"[[2, 3], [1, 3]]"
1336880893,-1.2000000000000002,"[[2, 3], [1, 3]]"
706542421,-1.2000000000000002,"[[2, 3], [1, 3]]"
2462388417,-1.8,"[[3, 3], [2, 3]]"
3548978449,-1.8,"[[3, 3], [2, 3]]"
4147420121,-1.8,"[[3, 3], [2, 3]]"
4119208605,-1.6,"[[2, 0], [2, -1]]"
2738391773,-1.6,"[[2, 0], [2, -1]]"
568601757,-1.6,"[[2, 0], [2, -1]]"
3100644661,-2.0,"[[3, 0], [2, 0]]"
3213286133,-2.0,"[[3, 0], [2, 0]]"
4126317029,-2.0,"[[3, 0], [2, 0]]"
318319385,-2.8,"[[3, 1], [3, 0]]"
2729966185,-2.8,"[[3, 1], [3, 0]]"
1708854241,-2.8,"[[3, 1], [3, 0]]"
1254171529,-4.8,"[[3, 2], [3, 1]]"
3106367705,-4.8,"[[3, 2], [3, 1]]"
463230161,-4.8,"[[3, 2], [3, 1]]"
2510034197,-3.2,"[[-1, 2], [-2, 1]]"
615214933,-3.2,"[[-1, 2], [-2, 1]]"
1655823925,-3.2,"[[-1, 2], [-2, 1]]"
189898405,-3.4,"[[0, 2], [-1, 2]]"
